"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","17.483333333333","14","27","34.15","12","24","33.33","10","16","38.46","1","0","100.00","5","12","29.41","1","4","20.00","1","0","100.00","10.00","100.00","1.100","2","8","4","33.33"
"","Ron Hainsey","D","1","16.5","7","27","20.59","5","20","20.00","3","9","25.00","0","0","0.00","3","13","18.75","1","4","20.00","0","0","0.00","0.00","100.00","1.000","3","7","4","42.86"
"","Jake Gardiner","D","1","18.683333333333","19","23","45.24","14","21","40.00","13","15","46.43","1","0","100.00","8","8","50.00","1","2","33.33","1","0","100.00","7.69","100.00","1.077","2","6","6","25.00"
"","Patrick Marleau","C","1","15.15","10","23","30.30","10","16","38.46","7","5","58.33","0","0","0.00","7","13","35.00","3","4","42.86","0","0","0.00","0.00","100.00","1.000","2","6","4","33.33"
"","Nazem Kadri","C","1","15.083333333333","7","22","24.14","7","16","30.43","5","6","45.45","0","0","0.00","4","11","26.67","1","4","20.00","0","0","0.00","0.00","100.00","1.000","2","6","4","33.33"
"","Connor Brown","R","1","14.366666666667","9","22","29.03","7","18","28.00","6","12","33.33","1","0","100.00","2","6","25.00","1","2","33.33","1","0","100.00","16.67","100.00","1.167","2","5","6","25.00"
"","Leo Komarov","C","1","13.816666666667","6","22","21.43","6","16","27.27","4","6","40.00","0","0","0.00","3","11","21.43","1","4","20.00","0","0","0.00","0.00","100.00","1.000","2","6","4","33.33"
"","Zach Hyman","C","1","13.45","9","21","30.00","7","18","28.00","6","13","31.58","1","0","100.00","2","5","28.57","1","2","33.33","1","0","100.00","16.67","100.00","1.167","2","5","6","25.00"
"","Tyler Bozak","C","1","13.35","7","19","26.92","5","16","23.81","3","12","20.00","0","0","0.00","3","9","25.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","2","1","75.00"
"","Morgan Rielly","D","1","16.916666666667","17","18","48.57","11","12","47.83","7","3","70.00","0","0","0.00","10","9","52.63","4","1","80.00","0","0","0.00","0.00","100.00","1.000","3","5","4","42.86"
"","Roman Polak","D","1","17.166666666667","15","18","45.45","10","12","45.45","7","8","46.67","0","0","0.00","12","10","54.55","3","2","60.00","0","0","0.00","0.00","100.00","1.000","2","1","4","33.33"
"","William Nylander","C","1","11.933333333333","10","18","35.71","8","15","34.78","7","10","41.18","1","0","100.00","3","7","30.00","1","2","33.33","1","0","100.00","14.29","100.00","1.143","2","5","5","28.57"
"","Andreas Borgman","D","1","13.083333333333","6","17","26.09","2","11","15.38","2","7","22.22","0","0","0.00","4","8","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","1","2","50.00"
"","Mitchell Marner","C","1","11.35","8","13","38.10","6","11","35.29","4","8","33.33","0","0","0.00","4","8","33.33","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","2","1","75.00"
"","James van Riemsdyk","L","1","11.8","9","13","40.91","5","11","31.25","3","8","27.27","0","0","0.00","4","8","33.33","1","1","50.00","0","0","0.00","0.00","100.00","1.000","3","2","1","75.00"
"","Dominic Moore","C","1","10.616666666667","16","8","66.67","8","5","61.54","7","2","77.78","0","0","0.00","12","4","75.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","Matt Martin","L","1","8.9166666666667","13","7","65.00","7","3","70.00","6","2","75.00","0","0","0.00","10","4","71.43","2","0","100.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Josh Leivo","L","1","10","13","7","65.00","5","5","50.00","5","3","62.50","0","0","0.00","9","4","69.23","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
