"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","11.75","10","18","35.71","7","12","36.84","4","10","28.57","1","0","100.00","7","8","46.67","2","3","40.00","0","0","0.00","25.00","100.00","1.250","0","4","6","0.00"
"","Morgan Rielly","D","1","9.0166666666667","9","15","37.50","9","11","45.00","5","10","33.33","1","0","100.00","6","5","54.55","3","3","50.00","0","0","0.00","20.00","100.00","1.200","3","0","2","60.00"
"","Ron Hainsey","D","1","12.116666666667","8","14","36.36","7","11","38.89","5","9","35.71","1","0","100.00","8","3","72.73","5","2","71.43","0","0","0.00","20.00","100.00","1.200","3","0","3","50.00"
"","Zach Hyman","C","1","8.2","9","14","39.13","6","8","42.86","3","7","30.00","0","0","0.00","7","5","58.33","3","3","50.00","0","0","0.00","0.00","100.00","1.000","0","2","4","0.00"
"","Jake Gardiner","D","1","9.3333333333333","9","13","40.91","7","8","46.67","4","7","36.36","1","0","100.00","6","5","54.55","2","1","66.67","0","0","0.00","25.00","100.00","1.250","1","4","6","14.29"
"","Tyler Bozak","C","1","7.2333333333333","7","13","35.00","7","10","41.18","6","9","40.00","1","0","100.00","5","2","71.43","2","1","66.67","0","0","0.00","16.67","100.00","1.167","5","0","5","50.00"
"","William Nylander","C","1","6.45","8","13","38.10","6","8","42.86","3","7","30.00","0","0","0.00","6","5","54.55","3","3","50.00","0","0","0.00","0.00","100.00","1.000","0","1","4","0.00"
"","Leo Komarov","C","1","9.2666666666667","7","12","36.84","6","8","42.86","1","7","12.50","0","0","0.00","5","5","50.00","3","2","60.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","Auston Matthews","C","1","7.2333333333333","8","12","40.00","6","8","42.86","3","7","30.00","0","0","0.00","6","5","54.55","3","3","50.00","0","0","0.00","0.00","100.00","1.000","0","1","4","0.00"
"","Nazem Kadri","C","1","8.6666666666667","8","11","42.11","8","7","53.33","3","6","33.33","1","0","100.00","5","6","45.45","3","2","60.00","0","0","0.00","33.33","100.00","1.333","0","3","1","0.00"
"","Mitchell Marner","C","1","7.7","5","11","31.25","5","9","35.71","4","8","33.33","0","0","0.00","4","3","57.14","2","2","50.00","0","0","0.00","0.00","100.00","1.000","4","0","7","36.36"
"","Patrick Marleau","C","1","8.55","7","10","41.18","7","7","50.00","2","6","25.00","1","0","100.00","5","4","55.56","3","1","75.00","0","0","0.00","50.00","100.00","1.500","0","4","0","0.00"
"","James van Riemsdyk","L","1","7.2833333333333","7","10","41.18","7","8","46.67","6","7","46.15","1","0","100.00","5","2","71.43","2","1","66.67","0","0","0.00","16.67","100.00","1.167","5","0","6","45.45"
"","Connor Carrick","D","1","8.9333333333333","8","7","53.33","8","5","61.54","5","5","50.00","0","0","0.00","5","3","62.50","3","2","60.00","0","0","0.00","0.00","100.00","1.000","2","2","5","28.57"
"","Andreas Borgman","D","1","6.3166666666667","6","5","54.55","6","3","66.67","3","3","50.00","0","0","0.00","4","2","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","2","4","20.00"
"","Dominic Moore","C","1","6.2166666666667","4","1","80.00","3","1","75.00","3","1","75.00","1","0","100.00","3","1","75.00","0","0","0.00","0","0","0.00","33.33","100.00","1.333","1","1","3","25.00"
"","Matt Martin","L","1","4.9333333333333","2","1","66.67","2","1","66.67","2","1","66.67","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","Connor Brown","R","1","4.4666666666667","3","0","100.00","3","0","100.00","3","0","100.00","1","0","100.00","2","0","100.00","0","0","0.00","0","0","0.00","33.33","100.00","1.333","0","2","2","0.00"
