"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","22.283333333333","25","16","60.98","17","12","58.62","8","9","47.06","0","2","0.00","11","8","57.89","4","4","50.00","0","1","0.00","0.00","77.78","0.778","8","5","7","53.33"
"","Mitchell Marner","C","1","15.633333333333","20","16","55.56","14","13","51.85","9","12","42.86","0","2","0.00","10","4","71.43","2","2","50.00","0","1","0.00","0.00","83.33","0.833","9","2","3","75.00"
"","Andreas Borgman","D","1","13.133333333333","3","15","16.67","1","14","6.67","0","10","0.00","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","5","4","0","100.00"
"","Zach Hyman","C","1","17.133333333333","18","14","56.25","15","11","57.69","9","9","50.00","0","2","0.00","9","6","60.00","4","4","50.00","0","1","0.00","0.00","77.78","0.778","5","7","6","45.45"
"","Auston Matthews","C","1","17.766666666667","19","13","59.38","15","10","60.00","9","9","50.00","0","2","0.00","9","5","64.29","4","3","57.14","0","1","0.00","0.00","77.78","0.778","5","7","5","50.00"
"","Tyler Bozak","C","1","16.183333333333","16","13","55.17","12","11","52.17","8","9","47.06","0","0","0.00","6","1","85.71","2","0","100.00","0","0","0.00","0.00","100.00","1.000","8","2","4","66.67"
"","Nikita Zaitsev","D","1","19.416666666667","23","12","65.71","18","9","66.67","8","7","53.33","0","1","0.00","11","6","64.71","4","2","66.67","0","0","0.00","0.00","85.71","0.857","7","5","7","50.00"
"","James van Riemsdyk","L","1","14.733333333333","15","12","55.56","12","10","54.55","8","8","50.00","0","0","0.00","6","1","85.71","2","0","100.00","0","0","0.00","0.00","100.00","1.000","8","2","3","72.73"
"","Connor Carrick","D","1","14.85","9","12","42.86","6","12","33.33","4","9","30.77","0","0","0.00","4","1","80.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","8","3","1","88.89"
"","Morgan Rielly","D","1","19.466666666667","26","9","74.29","17","6","73.91","12","6","66.67","0","1","0.00","12","4","75.00","7","1","87.50","0","1","0.00","0.00","83.33","0.833","10","9","3","76.92"
"","Ron Hainsey","D","1","17.216666666667","26","8","76.47","21","5","80.77","15","4","78.95","0","0","0.00","13","4","76.47","6","1","85.71","0","0","0.00","0.00","100.00","1.000","10","5","4","71.43"
"","Connor Brown","R","1","12","7","8","46.67","6","7","46.15","3","5","37.50","0","0","0.00","3","2","60.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","6","3","50.00"
"","Patrick Marleau","C","1","13.383333333333","19","7","73.08","11","6","64.71","5","5","50.00","0","2","0.00","9","5","64.29","5","1","83.33","0","1","0.00","0.00","60.00","0.600","9","4","0","100.00"
"","William Nylander","C","1","15.516666666667","15","7","68.18","11","5","68.75","7","4","63.64","0","0","0.00","6","2","75.00","4","1","80.00","0","0","0.00","0.00","100.00","1.000","4","6","5","44.44"
"","Matt Martin","L","1","7.5","5","6","45.45","3","5","37.50","2","4","33.33","0","0","0.00","3","2","60.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","4","2","50.00"
"","Leo Komarov","C","1","11.266666666667","17","5","77.27","12","4","75.00","6","2","75.00","0","0","0.00","10","4","71.43","5","1","83.33","0","0","0.00","0.00","100.00","1.000","8","2","0","100.00"
"","Dominic Moore","C","1","7.8166666666667","6","5","54.55","4","4","50.00","2","3","40.00","0","0","0.00","4","2","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","2","4","2","50.00"
"","Nazem Kadri","C","1","14.066666666667","19","4","82.61","12","3","80.00","6","2","75.00","0","0","0.00","10","3","76.92","5","0","100.00","0","0","0.00","0.00","100.00","1.000","9","3","0","100.00"
